repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
25,0.2,0.5,Empirical Bernstein,18.432684,0.1628365934908746,0.16579230167123316,816,2084,3680,1109
25,0.2,0.5,Platt calibration,19.339709,0.1550050936319111,0.15574568389626553,786,1982,3438,1073
25,0.2,0.5,Isotonic calibration,18.432684,0.1628365934908746,0.16579230167123316,816,2084,3680,1109
25,0.2,0.1,Multilabel,18.432684,0.1628365934908746,0.16579230167123316,816,2084,3680,1109
25,0.2,0.1,Hoeffding/LTT,18.730198,0.1593715833618903,0.1615525873308079,804,2041,3585,1092
25,0.2,0.1,Hoeffding-Bentkus,18.432684,0.1628365934908746,0.16579230167123316,816,2084,3680,1109
25,0.2,0.1,IID-normal,18.432684,0.1628365934908746,0.16579230167123316,816,2084,3680,1109
25,0.2,0.1,Empirical Bernstein,18.432684,0.1628365934908746,0.16579230167123316,816,2084,3680,1109
25,0.2,0.1,Platt calibration,19.339709,0.1550050936319111,0.15574568389626553,786,1982,3438,1073
25,0.2,0.1,Isotonic calibration,18.432684,0.1628365934908746,0.16579230167123316,816,2084,3680,1109
26,0.05,0.5,Multilabel,34.973566,0.04203631048542195,0.040372752576544046,401,778,1097,477
26,0.05,0.5,Hoeffding/LTT,36.111663,0.03886452804061851,0.03708966783611333,379,730,1018,449
26,0.05,0.5,Hoeffding-Bentkus,34.973566,0.04203631048542195,0.040372752576544046,401,778,1097,477
26,0.05,0.5,IID-normal,34.973566,0.04203631048542195,0.040372752576544046,401,778,1097,477
26,0.05,0.5,Empirical Bernstein,35.538059,0.040381567812908685,0.038069806049663875,389,758,1065,461
26,0.05,0.5,Platt calibration,41.046654,0.024938841449342258,0.02276980194634223,277,555,750,321
26,0.05,0.5,Isotonic calibration,36.111663,0.03886452804061851,0.03708966783611333,379,730,1018,449
26,0.05,0.1,Multilabel,34.973566,0.04203631048542195,0.040372752576544046,401,778,1097,477
26,0.05,0.1,Hoeffding/LTT,37.784172,0.03423571043926456,0.03126820848977248,341,662,915,404
26,0.05,0.1,Hoeffding-Bentkus,35.538059,0.040381567812908685,0.038069806049663875,389,758,1065,461
26,0.05,0.1,IID-normal,34.973566,0.04203631048542195,0.040372752576544046,401,778,1097,477
26,0.05,0.1,Empirical Bernstein,36.111663,0.03886452804061851,0.03708966783611333,379,730,1018,449
26,0.05,0.1,Platt calibration,41.046654,0.024938841449342258,0.02276980194634223,277,555,750,321
26,0.05,0.1,Isotonic calibration,36.111663,0.03886452804061851,0.03708966783611333,379,730,1018,449
26,0.1,0.5,Multilabel,27.950331,0.07873451803984921,0.0841566049800647,544,1145,1790,684
26,0.1,0.5,Hoeffding/LTT,28.85988,0.07396222786368181,0.07844123359526203,528,1100,1693,660
26,0.1,0.5,Hoeffding-Bentkus,27.950331,0.07873451803984921,0.0841566049800647,544,1145,1790,684
26,0.1,0.5,IID-normal,27.950331,0.07873451803984921,0.0841566049800647,544,1145,1790,684
26,0.1,0.5,Empirical Bernstein,28.401465,0.07604738826063542,0.08181621564322986,534,1119,1741,669
26,0.1,0.5,Platt calibration,30.768736,0.06466574351873221,0.06392851158846419,491,1001,1498,609
26,0.1,0.5,Isotonic calibration,28.85988,0.07396222786368181,0.07844123359526203,528,1100,1693,660
26,0.1,0.1,Multilabel,28.401465,0.07604738826063542,0.08181621564322986,534,1119,1741,669
26,0.1,0.1,Hoeffding/LTT,29.325694,0.07251403954150319,0.07566734542445444,525,1085,1656,655
26,0.1,0.1,Hoeffding-Bentkus,28.85988,0.07396222786368181,0.07844123359526203,528,1100,1693,660
26,0.1,0.1,IID-normal,28.401465,0.07604738826063542,0.08181621564322986,534,1119,1741,669
26,0.1,0.1,Empirical Bernstein,28.85988,0.07396222786368181,0.07844123359526203,528,1100,1693,660
26,0.1,0.1,Platt calibration,30.768736,0.06466574351873221,0.06392851158846419,491,1001,1498,609
26,0.1,0.1,Isotonic calibration,28.85988,0.07396222786368181,0.07844123359526203,528,1100,1693,660
26,0.2,0.5,Multilabel,18.139896,0.1650065855881688,0.1722857531668389,816,1968,3593,1109
26,0.2,0.5,Hoeffding/LTT,18.432684,0.15628235971531607,0.1649346025342363,803,1921,3473,1073
26,0.2,0.5,Hoeffding-Bentkus,18.432684,0.15628235971531607,0.1649346025342363,803,1921,3473,1073
26,0.2,0.5,IID-normal,18.139896,0.1650065855881688,0.1722857531668389,816,1968,3593,1109
26,0.2,0.5,Empirical Bernstein,18.432684,0.15628235971531607,0.1649346025342363,803,1921,3473,1073
26,0.2,0.5,Platt calibration,19.969054,0.14121893991845524,0.14912651317756875,754,1757,3107,998
26,0.2,0.5,Isotonic calibration,18.730198,0.15171866367342943,0.16066405888142207,792,1884,3385,1053
26,0.2,0.1,Multilabel,18.432684,0.15628235971531607,0.1649346025342363,803,1921,3473,1073
26,0.2,0.1,Hoeffding/LTT,18.730198,0.15171866367342943,0.16066405888142207,792,1884,3385,1053
26,0.2,0.1,Hoeffding-Bentkus,18.432684,0.15628235971531607,0.1649346025342363,803,1921,3473,1073
26,0.2,0.1,IID-normal,18.432684,0.15628235971531607,0.1649346025342363,803,1921,3473,1073
26,0.2,0.1,Empirical Bernstein,18.730198,0.15171866367342943,0.16066405888142207,792,1884,3385,1053
26,0.2,0.1,Platt calibration,19.969054,0.14121893991845524,0.14912651317756875,754,1757,3107,998
26,0.2,0.1,Isotonic calibration,18.730198,0.15171866367342943,0.16066405888142207,792,1884,3385,1053
27,0.05,0.5,Multilabel,34.973566,0.04022309408416032,0.04047225812628656,410,837,1201,473
27,0.05,0.5,Hoeffding/LTT,36.694525,0.033428468856578714,0.033773671036704214,371,754,1063,423
27,0.05,0.5,Hoeffding-Bentkus,34.973566,0.04022309408416032,0.04047225812628656,410,837,1201,473
27,0.05,0.5,IID-normal,34.973566,0.04022309408416032,0.04047225812628656,410,837,1201,473
27,0.05,0.5,Empirical Bernstein,35.538059,0.03680180526707182,0.03832010866963474,398,818,1163,453
27,0.05,0.5,Platt calibration,40.394661,0.02357655717106444,0.0257811271140655,309,638,866,344
27,0.05,0.5,Isotonic calibration,35.538059,0.03680180526707182,0.03832010866963474,398,818,1163,453
27,0.05,0.1,Multilabel,34.973566,0.04022309408416032,0.04047225812628656,410,837,1201,473
27,0.05,0.1,Hoeffding/LTT,38.500168,0.028633484627022587,0.0292355255329189,346,704,971,391
27,0.05,0.1,Hoeffding-Bentkus,35.538059,0.03680180526707182,0.03832010866963474,398,818,1163,453
27,0.05,0.1,IID-normal,34.973566,0.04022309408416032,0.04047225812628656,410,837,1201,473
27,0.05,0.1,Empirical Bernstein,36.111663,0.03586865656332538,0.03736407747071254,385,791,1115,441
27,0.05,0.1,Platt calibration,40.394661,0.02357655717106444,0.0257811271140655,309,638,866,344
27,0.05,0.1,Isotonic calibration,35.538059,0.03680180526707182,0.03832010866963474,398,818,1163,453
27,0.1,0.5,Multilabel,27.506363,0.08817524424955764,0.08807100285180854,564,1230,1999,728
27,0.1,0.5,Hoeffding/LTT,28.401465,0.08483242300689796,0.08291701715872331,539,1171,1888,703
27,0.1,0.5,Hoeffding-Bentkus,27.950331,0.08619355335025772,0.0850653197513387,548,1192,1934,711
27,0.1,0.5,IID-normal,27.506363,0.08817524424955764,0.08807100285180854,564,1230,1999,728
27,0.1,0.5,Empirical Bernstein,27.950331,0.08619355335025772,0.0850653197513387,548,1192,1934,711
27,0.1,0.5,Platt calibration,30.768736,0.06594853450265405,0.06475815193232255,487,1049,1606,610
27,0.1,0.5,Isotonic calibration,27.950331,0.08619355335025772,0.0850653197513387,548,1192,1934,711
27,0.1,0.1,Multilabel,27.950331,0.08619355335025772,0.0850653197513387,548,1192,1934,711
27,0.1,0.1,Hoeffding/LTT,29.325694,0.0780321563197169,0.0772290012515131,524,1133,1789,672
27,0.1,0.1,Hoeffding-Bentkus,28.401465,0.08483242300689796,0.08291701715872331,539,1171,1888,703
27,0.1,0.1,IID-normal,27.950331,0.08619355335025772,0.0850653197513387,548,1192,1934,711
27,0.1,0.1,Empirical Bernstein,28.401465,0.08483242300689796,0.08291701715872331,539,1171,1888,703
27,0.1,0.1,Platt calibration,30.768736,0.06594853450265405,0.06475815193232255,487,1049,1606,610
27,0.1,0.1,Isotonic calibration,27.950331,0.08619355335025772,0.0850653197513387,548,1192,1934,711
27,0.2,0.5,Multilabel,17.851759,0.18261436015070912,0.1781155551567012,814,2031,3873,1163
27,0.2,0.5,Hoeffding/LTT,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.5,Hoeffding-Bentkus,18.139896,0.17971133963864175,0.17469608548615442,804,2000,3800,1148
27,0.2,0.5,IID-normal,17.851759,0.18261436015070912,0.1781155551567012,814,2031,3873,1163
27,0.2,0.5,Empirical Bernstein,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.5,Platt calibration,19.522089,0.16031426659859618,0.15529200262612583,764,1860,3406,1070
27,0.2,0.5,Isotonic calibration,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.1,Multilabel,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.1,Hoeffding/LTT,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.1,Hoeffding-Bentkus,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.1,IID-normal,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.1,Empirical Bernstein,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
27,0.2,0.1,Platt calibration,19.522089,0.16031426659859618,0.15529200262612583,764,1860,3406,1070
27,0.2,0.1,Isotonic calibration,18.432684,0.1709869873440148,0.1666190199527123,792,1956,3672,1115
28,0.05,0.5,Multilabel,34.973566,0.039766648716567946,0.04012244995657318,416,831,1150,486
28,0.05,0.5,Hoeffding/LTT,36.694525,0.0319715619150191,0.0332143370058062,386,758,1023,442
28,0.05,0.5,Hoeffding-Bentkus,34.973566,0.039766648716567946,0.04012244995657318,416,831,1150,486
28,0.05,0.5,IID-normal,34.973566,0.039766648716567946,0.04012244995657318,416,831,1150,486
28,0.05,0.5,Empirical Bernstein,35.538059,0.03597558786573326,0.03777103294283389,405,809,1108,466
28,0.05,0.5,Platt calibration,40.394661,0.024216734620611843,0.024840440628355318,305,627,833,347
28,0.05,0.5,Isotonic calibration,36.111663,0.034925635305279895,0.03668933751872141,397,783,1063,459
28,0.05,0.1,Multilabel,34.973566,0.039766648716567946,0.04012244995657318,416,831,1150,486
28,0.05,0.1,Hoeffding/LTT,38.500168,0.02763661307280047,0.028110702488664575,351,699,938,397
28,0.05,0.1,Hoeffding-Bentkus,35.538059,0.03597558786573326,0.03777103294283389,405,809,1108,466
28,0.05,0.1,IID-normal,34.973566,0.039766648716567946,0.04012244995657318,416,831,1150,486
28,0.05,0.1,Empirical Bernstein,36.694525,0.0319715619150191,0.0332143370058062,386,758,1023,442
28,0.05,0.1,Platt calibration,40.394661,0.024216734620611843,0.024840440628355318,305,627,833,347
28,0.05,0.1,Isotonic calibration,36.111663,0.034925635305279895,0.03668933751872141,397,783,1063,459
28,0.1,0.5,Multilabel,27.506363,0.08410788009334051,0.08739386929552806,564,1232,1920,725
28,0.1,0.5,Hoeffding/LTT,28.401465,0.07932058876323819,0.08232143712001531,545,1177,1818,697
28,0.1,0.5,Hoeffding-Bentkus,27.950331,0.08104379824089032,0.08441870464974731,555,1202,1860,710
28,0.1,0.5,IID-normal,27.506363,0.08410788009334051,0.08739386929552806,564,1232,1920,725
28,0.1,0.5,Empirical Bernstein,27.950331,0.08104379824089032,0.08441870464974731,555,1202,1860,710
28,0.1,0.5,Platt calibration,30.768736,0.06366656409467394,0.06395364443350227,500,1057,1562,620
28,0.1,0.5,Isotonic calibration,28.401465,0.07932058876323819,0.08232143712001531,545,1177,1818,697
28,0.1,0.1,Multilabel,27.950331,0.08104379824089032,0.08441870464974731,555,1202,1860,710
28,0.1,0.1,Hoeffding/LTT,29.325694,0.0733224350591071,0.07603100230469897,534,1148,1743,672
28,0.1,0.1,Hoeffding-Bentkus,28.401465,0.07932058876323819,0.08232143712001531,545,1177,1818,697
28,0.1,0.1,IID-normal,27.950331,0.08104379824089032,0.08441870464974731,555,1202,1860,710
28,0.1,0.1,Empirical Bernstein,28.85988,0.07621881170346437,0.07887477517216854,541,1165,1780,686
28,0.1,0.1,Platt calibration,30.768736,0.06366656409467394,0.06395364443350227,500,1057,1562,620
28,0.1,0.1,Isotonic calibration,28.401465,0.07932058876323819,0.08232143712001531,545,1177,1818,697
28,0.2,0.5,Multilabel,17.851759,0.17303138702977153,0.1760942185058945,835,2061,3752,1164
28,0.2,0.5,Hoeffding/LTT,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.5,Hoeffding-Bentkus,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.5,IID-normal,17.851759,0.17303138702977153,0.1760942185058945,835,2061,3752,1164
28,0.2,0.5,Empirical Bernstein,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.5,Platt calibration,19.522089,0.14676550876873978,0.15335478795463717,780,1886,3292,1057
28,0.2,0.5,Isotonic calibration,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.1,Multilabel,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.1,Hoeffding/LTT,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.1,Hoeffding-Bentkus,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.1,IID-normal,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.1,Empirical Bernstein,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
28,0.2,0.1,Platt calibration,19.522089,0.14676550876873978,0.15335478795463717,780,1886,3292,1057
28,0.2,0.1,Isotonic calibration,18.432684,0.1608775150536055,0.16448912013593184,807,1992,3568,1109
29,0.05,0.5,Multilabel,34.41804,0.05219016847449803,0.04556546336759607,441,853,1256,539
29,0.05,0.5,Hoeffding/LTT,35.538059,0.04092891760904685,0.037641350881872204,406,784,1119,475
29,0.05,0.5,Hoeffding-Bentkus,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.05,0.5,IID-normal,34.41804,0.05219016847449803,0.04556546336759607,441,853,1256,539
29,0.05,0.5,Empirical Bernstein,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.05,0.5,Platt calibration,39.753026,0.02651127009769982,0.0254795329736088,336,651,880,378
29,0.05,0.5,Isotonic calibration,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.05,0.1,Multilabel,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.05,0.1,Hoeffding/LTT,36.694525,0.037435571967074394,0.033413946506363576,382,742,1047,447
29,0.05,0.1,Hoeffding-Bentkus,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.05,0.1,IID-normal,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.05,0.1,Empirical Bernstein,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.05,0.1,Platt calibration,39.753026,0.02651127009769982,0.0254795329736088,336,651,880,378
29,0.05,0.1,Isotonic calibration,34.973566,0.0452434802677129,0.03979350033852403,418,806,1163,497
29,0.1,0.5,Multilabel,27.069447,0.09496717696233042,0.09095290241617256,588,1256,2045,764
29,0.1,0.5,Hoeffding/LTT,27.950331,0.08878106008154471,0.0844735438337334,571,1199,1922,736
29,0.1,0.5,Hoeffding-Bentkus,27.506363,0.09159204554196476,0.0875528302661004,576,1224,1975,747
29,0.1,0.5,IID-normal,27.069447,0.09496717696233042,0.09095290241617256,588,1256,2045,764
29,0.1,0.5,Empirical Bernstein,27.950331,0.08878106008154471,0.0844735438337334,571,1199,1922,736
29,0.1,0.5,Platt calibration,30.28,0.0726352027079006,0.06818361338503519,527,1083,1673,661
29,0.1,0.5,Isotonic calibration,27.950331,0.08878106008154471,0.0844735438337334,571,1199,1922,736
29,0.1,0.1,Multilabel,27.506363,0.09159204554196476,0.0875528302661004,576,1224,1975,747
29,0.1,0.1,Hoeffding/LTT,28.85988,0.08296958740415929,0.07885472873624533,551,1159,1822,706
29,0.1,0.1,Hoeffding-Bentkus,27.950331,0.08878106008154471,0.0844735438337334,571,1199,1922,736
29,0.1,0.1,IID-normal,27.506363,0.09159204554196476,0.0875528302661004,576,1224,1975,747
29,0.1,0.1,Empirical Bernstein,27.950331,0.08878106008154471,0.0844735438337334,571,1199,1922,736
29,0.1,0.1,Platt calibration,30.28,0.0726352027079006,0.06818361338503519,527,1083,1673,661
29,0.1,0.1,Isotonic calibration,27.950331,0.08878106008154471,0.0844735438337334,571,1199,1922,736
29,0.2,0.5,Multilabel,17.851759,0.1752198286366299,0.17722775333718893,838,2047,3824,1163
29,0.2,0.5,Hoeffding/LTT,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.5,Hoeffding-Bentkus,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.5,IID-normal,17.851759,0.1752198286366299,0.17722775333718893,838,2047,3824,1163
29,0.2,0.5,Empirical Bernstein,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.5,Platt calibration,19.032514,0.16134376304004738,0.15917527198494452,798,1908,3498,1099
29,0.2,0.5,Isotonic calibration,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.1,Multilabel,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.1,Hoeffding/LTT,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.1,Hoeffding-Bentkus,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.1,IID-normal,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.1,Empirical Bernstein,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
29,0.2,0.1,Platt calibration,19.032514,0.16134376304004738,0.15917527198494452,798,1908,3498,1099
29,0.2,0.1,Isotonic calibration,18.432684,0.1676674779178818,0.16585461698290221,814,1969,3639,1126
30,0.05,0.5,Multilabel,34.973566,0.03861463702336077,0.03962723032628246,404,850,1140,473
30,0.05,0.5,Hoeffding/LTT,36.694525,0.032059517398774266,0.03339770419154305,372,770,1014,429
30,0.05,0.5,Hoeffding-Bentkus,34.973566,0.03861463702336077,0.03962723032628246,404,850,1140,473
30,0.05,0.5,IID-normal,34.973566,0.03861463702336077,0.03962723032628246,404,850,1140,473
30,0.05,0.5,Empirical Bernstein,35.538059,0.036728338077287995,0.03770127647497315,392,826,1104,458
30,0.05,0.5,Platt calibration,40.394661,0.023339615867887274,0.025168706359464655,307,650,834,348
30,0.05,0.5,Isotonic calibration,36.111663,0.03545439392773803,0.03675858107137728,382,792,1052,446
30,0.05,0.1,Multilabel,34.973566,0.03861463702336077,0.03962723032628246,404,850,1140,473
30,0.05,0.1,Hoeffding/LTT,38.500168,0.028337307998051134,0.028626182269547197,344,722,942,395
30,0.05,0.1,Hoeffding-Bentkus,35.538059,0.036728338077287995,0.03770127647497315,392,826,1104,458
30,0.05,0.1,IID-normal,34.973566,0.03861463702336077,0.03962723032628246,404,850,1140,473
30,0.05,0.1,Empirical Bernstein,36.694525,0.032059517398774266,0.03339770419154305,372,770,1014,429
30,0.05,0.1,Platt calibration,40.394661,0.023339615867887274,0.025168706359464655,307,650,834,348
30,0.05,0.1,Isotonic calibration,36.111663,0.03545439392773803,0.03675858107137728,382,792,1052,446
30,0.1,0.5,Multilabel,27.950331,0.0743835423237685,0.08371088166704281,550,1220,1825,685
30,0.1,0.5,Hoeffding/LTT,28.85988,0.0695600943662333,0.07822952784445675,534,1179,1739,661
30,0.1,0.5,Hoeffding-Bentkus,28.401465,0.07289188911967588,0.08137767314307598,540,1195,1781,674
30,0.1,0.5,IID-normal,27.950331,0.0743835423237685,0.08371088166704281,550,1220,1825,685
30,0.1,0.5,Empirical Bernstein,28.85988,0.0695600943662333,0.07822952784445675,534,1179,1739,661
30,0.1,0.5,Platt calibration,30.768736,0.05706874887811882,0.06398159831216703,486,1065,1519,588
30,0.1,0.5,Isotonic calibration,28.85988,0.0695600943662333,0.07822952784445675,534,1179,1739,661
30,0.1,0.1,Multilabel,28.401465,0.07289188911967588,0.08137767314307598,540,1195,1781,674
30,0.1,0.1,Hoeffding/LTT,29.799027,0.06300189758186528,0.0707923428598784,517,1128,1640,630
30,0.1,0.1,Hoeffding-Bentkus,28.85988,0.0695600943662333,0.07822952784445675,534,1179,1739,661
30,0.1,0.1,IID-normal,28.401465,0.07289188911967588,0.08137767314307598,540,1195,1781,674
30,0.1,0.1,Empirical Bernstein,28.85988,0.0695600943662333,0.07822952784445675,534,1179,1739,661
30,0.1,0.1,Platt calibration,30.768736,0.05706874887811882,0.06398159831216703,486,1065,1519,588
30,0.1,0.1,Isotonic calibration,28.85988,0.0695600943662333,0.07822952784445675,534,1179,1739,661
30,0.2,0.5,Multilabel,18.432684,0.14456392916005192,0.1636680400359849,799,1992,3447,1049
30,0.2,0.5,Hoeffding/LTT,18.432684,0.14456392916005192,0.1636680400359849,799,1992,3447,1049
30,0.2,0.5,Hoeffding-Bentkus,18.432684,0.14456392916005192,0.1636680400359849,799,1992,3447,1049
30,0.2,0.5,IID-normal,18.432684,0.14456392916005192,0.1636680400359849,799,1992,3447,1049
30,0.2,0.5,Empirical Bernstein,18.730198,0.14180753997393739,0.15944412503815777,788,1951,3356,1035
30,0.2,0.5,Platt calibration,19.969054,0.1313747211323948,0.14783241645854744,752,1840,3095,982
30,0.2,0.5,Isotonic calibration,18.730198,0.14180753997393739,0.15944412503815777,788,1951,3356,1035
30,0.2,0.1,Multilabel,18.432684,0.14456392916005192,0.1636680400359849,799,1992,3447,1049
30,0.2,0.1,Hoeffding/LTT,19.032514,0.13881038634673531,0.15724115423329127,782,1927,3301,1023
30,0.2,0.1,Hoeffding-Bentkus,18.730198,0.14180753997393739,0.15944412503815777,788,1951,3356,1035
30,0.2,0.1,IID-normal,18.432684,0.14456392916005192,0.1636680400359849,799,1992,3447,1049
30,0.2,0.1,Empirical Bernstein,18.730198,0.14180753997393739,0.15944412503815777,788,1951,3356,1035
30,0.2,0.1,Platt calibration,19.969054,0.1313747211323948,0.14783241645854744,752,1840,3095,982
30,0.2,0.1,Isotonic calibration,18.730198,0.14180753997393739,0.15944412503815777,788,1951,3356,1035
31,0.05,0.5,Multilabel,34.973566,0.04352514295971485,0.04003174945118073,404,857,1220,486
31,0.05,0.5,Hoeffding/LTT,35.538059,0.04183270507987794,0.03785985275914186,393,839,1189,473
31,0.05,0.5,Hoeffding-Bentkus,34.973566,0.04352514295971485,0.04003174945118073,404,857,1220,486
31,0.05,0.5,IID-normal,34.973566,0.04352514295971485,0.04003174945118073,404,857,1220,486
31,0.05,0.5,Empirical Bernstein,34.973566,0.04352514295971485,0.04003174945118073,404,857,1220,486
31,0.05,0.5,Platt calibration,39.121582,0.030244890632612764,0.02568290385233513,332,703,961,387
31,0.05,0.5,Isotonic calibration,35.538059,0.04183270507987794,0.03785985275914186,393,839,1189,473
31,0.05,0.1,Multilabel,34.973566,0.04352514295971485,0.04003174945118073,404,857,1220,486
31,0.05,0.1,Hoeffding/LTT,36.694525,0.0370146421519604,0.03352319744499839,374,787,1099,443
31,0.05,0.1,Hoeffding-Bentkus,34.973566,0.04352514295971485,0.04003174945118073,404,857,1220,486
31,0.05,0.1,IID-normal,34.973566,0.04352514295971485,0.04003174945118073,404,857,1220,486
31,0.05,0.1,Empirical Bernstein,35.538059,0.04183270507987794,0.03785985275914186,393,839,1189,473
31,0.05,0.1,Platt calibration,39.121582,0.030244890632612764,0.02568290385233513,332,703,961,387
31,0.05,0.1,Isotonic calibration,35.538059,0.04183270507987794,0.03785985275914186,393,839,1189,473
31,0.1,0.5,Multilabel,27.159271,0.09610405928661178,0.09192808244940945,563,1250,2051,746
31,0.1,0.5,Hoeffding/LTT,28.401465,0.08469318152678411,0.08346224602148772,533,1180,1881,697
31,0.1,0.5,Hoeffding-Bentkus,27.506363,0.09296689488935045,0.08888653802753328,549,1219,1987,728
31,0.1,0.5,IID-normal,27.159271,0.09610405928661178,0.09192808244940945,563,1250,2051,746
31,0.1,0.5,Empirical Bernstein,27.950331,0.08695720183603867,0.08548770542253954,537,1193,1920,704
31,0.1,0.5,Platt calibration,30.768736,0.06657076185347591,0.06483517469891878,485,1067,1619,612
31,0.1,0.5,Isotonic calibration,28.401465,0.08469318152678411,0.08346224602148772,533,1180,1881,697
31,0.1,0.1,Multilabel,27.950331,0.08695720183603867,0.08548770542253954,537,1193,1920,704
31,0.1,0.1,Hoeffding/LTT,29.325694,0.0785468112931764,0.07758855481011878,520,1150,1789,673
31,0.1,0.1,Hoeffding-Bentkus,28.401465,0.08469318152678411,0.08346224602148772,533,1180,1881,697
31,0.1,0.1,IID-normal,27.950331,0.08695720183603867,0.08548770542253954,537,1193,1920,704
31,0.1,0.1,Empirical Bernstein,28.85988,0.08042323768495012,0.08024383133980291,527,1168,1829,682
31,0.1,0.1,Platt calibration,30.768736,0.06657076185347591,0.06483517469891878,485,1067,1619,612
31,0.1,0.1,Isotonic calibration,28.401465,0.08469318152678411,0.08346224602148772,533,1180,1881,697
31,0.2,0.5,Multilabel,17.851759,0.1781456265866605,0.17672826718496687,800,2014,3822,1135
31,0.2,0.5,Hoeffding/LTT,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.5,Hoeffding-Bentkus,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.5,IID-normal,17.851759,0.1781456265866605,0.17672826718496687,800,2014,3822,1135
31,0.2,0.5,Empirical Bernstein,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.5,Platt calibration,19.522089,0.1559376478843361,0.15499272048981227,746,1819,3332,1038
31,0.2,0.5,Isotonic calibration,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.1,Multilabel,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.1,Hoeffding/LTT,18.730198,0.16357567132203643,0.16227169056229807,765,1891,3524,1068
31,0.2,0.1,Hoeffding-Bentkus,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.1,IID-normal,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.1,Empirical Bernstein,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
31,0.2,0.1,Platt calibration,19.522089,0.1559376478843361,0.15499272048981227,746,1819,3332,1038
31,0.2,0.1,Isotonic calibration,18.432684,0.1677476589108253,0.16644028066098293,777,1935,3628,1088
32,0.05,0.5,Multilabel,34.973566,0.041689360720055385,0.04051312037094027,410,815,1170,479
32,0.05,0.5,Hoeffding/LTT,36.111663,0.03745903531040849,0.03719207990535004,389,769,1083,451
32,0.05,0.5,Hoeffding-Bentkus,34.973566,0.041689360720055385,0.04051312037094027,410,815,1170,479
32,0.05,0.5,IID-normal,34.973566,0.041689360720055385,0.04051312037094027,410,815,1170,479
32,0.05,0.5,Empirical Bernstein,35.538059,0.039282252480960074,0.03827121075343824,399,795,1135,463
32,0.05,0.5,Platt calibration,40.394661,0.02591045465035772,0.025553734706578308,299,606,827,341
32,0.05,0.5,Isotonic calibration,36.111663,0.03745903531040849,0.03719207990535004,389,769,1083,451
