repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
1,0.05,0.1,Empirical Bernstein,37.784172,0.03303395132958946,0.03133069865889771,381,773,1042,433
1,0.05,0.1,Platt calibration,44.566222,0.02126125086545119,0.01996086456986931,177,414,580,224
1,0.05,0.1,Isotonic calibration,37.784172,0.03303395132958946,0.03133069865889771,381,773,1042,433
1,0.1,0.5,Multilabel,27.159271,0.08586339974869864,0.08861037593265081,608,1353,2096,757
1,0.1,0.5,Hoeffding/LTT,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.5,Hoeffding-Bentkus,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.5,IID-normal,27.159271,0.08586339974869864,0.08861037593265081,608,1353,2096,757
1,0.1,0.5,Empirical Bernstein,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.5,Platt calibration,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.5,Isotonic calibration,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.1,Multilabel,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.1,Hoeffding/LTT,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.1,Hoeffding-Bentkus,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.1,IID-normal,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.1,Empirical Bernstein,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.1,Platt calibration,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.1,0.1,Isotonic calibration,32.034209,0.05623163320255403,0.05642456214138678,507,1079,1540,600
1,0.2,0.5,Multilabel,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.5,Hoeffding/LTT,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.5,Hoeffding-Bentkus,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.5,IID-normal,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.5,Empirical Bernstein,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.5,Platt calibration,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.5,Isotonic calibration,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.1,Multilabel,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.1,Hoeffding/LTT,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.1,Hoeffding-Bentkus,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.1,IID-normal,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.1,Empirical Bernstein,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.1,Platt calibration,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
1,0.2,0.1,Isotonic calibration,19.522089,0.14485353185676286,0.1518054576353801,829,2006,3438,1077
2,0.05,0.5,Multilabel,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.5,Hoeffding/LTT,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.5,Hoeffding-Bentkus,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.5,IID-normal,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.5,Empirical Bernstein,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.5,Platt calibration,44.566222,0.017471728594507272,0.01939178515007899,161,413,546,197
2,0.05,0.5,Isotonic calibration,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.1,Multilabel,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.1,Hoeffding/LTT,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.1,Hoeffding-Bentkus,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.1,IID-normal,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.1,Empirical Bernstein,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.05,0.1,Platt calibration,44.566222,0.017471728594507272,0.01939178515007899,161,413,546,197
2,0.05,0.1,Isotonic calibration,37.784172,0.029473036387414414,0.030686391675728165,360,758,998,406
2,0.1,0.5,Multilabel,27.159271,0.0863231787060543,0.08846449429980235,585,1310,2022,737
