repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
1,0.05,0.1,Platt calibration,50.544853,0.0550515199873909,0.059258584106839034,193,567,973,298
1,0.05,0.1,Isotonic calibration,55.641604,0.04523169218038891,0.048183985968507974,177,515,830,264
1,0.1,0.5,Multilabel,36.694525,0.09048620551516702,0.0900334912095155,278,892,1779,427
1,0.1,0.5,Hoeffding/LTT,37.286795,0.08586976508987267,0.08483824807800529,274,868,1683,420
1,0.1,0.5,Hoeffding-Bentkus,37.286795,0.08586976508987267,0.08483824807800529,274,868,1683,420
1,0.1,0.5,IID-normal,36.694525,0.09048620551516702,0.0900334912095155,278,892,1779,427
1,0.1,0.5,Empirical Bernstein,37.286795,0.08586976508987267,0.08483824807800529,274,868,1683,420
1,0.1,0.5,Platt calibration,34.41804,0.09762643576255493,0.0992987538511059,309,989,1988,468
1,0.1,0.5,Isotonic calibration,36.694525,0.09048620551516702,0.0900334912095155,278,892,1779,427
1,0.1,0.1,Multilabel,37.286795,0.08586976508987267,0.08483824807800529,274,868,1683,420
1,0.1,0.1,Hoeffding/LTT,40.394661,0.0778040467324704,0.07751381142883419,247,769,1434,385
1,0.1,0.1,Hoeffding-Bentkus,37.286795,0.08586976508987267,0.08483824807800529,274,868,1683,420
1,0.1,0.1,IID-normal,37.286795,0.08586976508987267,0.08483824807800529,274,868,1683,420
1,0.1,0.1,Empirical Bernstein,39.121582,0.07985515955106356,0.07986777596034045,258,817,1539,397
1,0.1,0.1,Platt calibration,34.41804,0.09762643576255493,0.0992987538511059,309,989,1988,468
1,0.1,0.1,Isotonic calibration,36.694525,0.09048620551516702,0.0900334912095155,278,892,1779,427
1,0.2,0.5,Multilabel,24.589896,0.16538280881992093,0.17544763489305537,512,1571,3414,781
1,0.2,0.5,Hoeffding/LTT,25.390091,0.1567721589080712,0.1665856893708808,488,1505,3239,743
1,0.2,0.5,Hoeffding-Bentkus,24.98679,0.1633956370251364,0.17330947592291956,495,1528,3327,762
1,0.2,0.5,IID-normal,24.589896,0.16538280881992093,0.17544763489305537,512,1571,3414,781
1,0.2,0.5,Empirical Bernstein,25.390091,0.1567721589080712,0.1665856893708808,488,1505,3239,743
1,0.2,0.5,Platt calibration,24.589896,0.16538280881992093,0.17544763489305537,512,1571,3414,781
1,0.2,0.5,Isotonic calibration,25.799901,0.154159435241355,0.16333524425330187,485,1481,3180,735
1,0.2,0.1,Multilabel,24.98679,0.1633956370251364,0.17330947592291956,495,1528,3327,762
1,0.2,0.1,Hoeffding/LTT,25.799901,0.154159435241355,0.16333524425330187,485,1481,3180,735
1,0.2,0.1,Hoeffding-Bentkus,25.390091,0.1567721589080712,0.1665856893708808,488,1505,3239,743
1,0.2,0.1,IID-normal,24.98679,0.1633956370251364,0.17330947592291956,495,1528,3327,762
1,0.2,0.1,Empirical Bernstein,25.799901,0.154159435241355,0.16333524425330187,485,1481,3180,735
1,0.2,0.1,Platt calibration,24.589896,0.16538280881992093,0.17544763489305537,512,1571,3414,781
1,0.2,0.1,Isotonic calibration,25.799901,0.154159435241355,0.16333524425330187,485,1481,3180,735
2,0.05,0.5,Multilabel,57.452272,0.04593504344228382,0.045987459682452096,167,438,736,254
2,0.05,0.5,Hoeffding/LTT,62.000847,0.037339677285891604,0.03796911232419579,159,382,610,230
2,0.05,0.5,Hoeffding-Bentkus,59.321862,0.0428073960241937,0.042830538202313626,161,415,677,243
2,0.05,0.5,IID-normal,57.452272,0.04593504344228382,0.045987459682452096,167,438,736,254
2,0.05,0.5,Empirical Bernstein,61.252292,0.03825679216659771,0.038941660261842356,160,394,627,232
2,0.05,0.5,Platt calibration,51.360675,0.05806341982386666,0.058376360614600366,181,483,879,290
2,0.05,0.5,Isotonic calibration,55.641604,0.04670390290994346,0.0476468018577275,170,454,770,257
2,0.05,0.1,Multilabel,59.321862,0.0428073960241937,0.042830538202313626,161,415,677,243
2,0.05,0.1,Hoeffding/LTT,66.35769,0.02494138739484209,0.027166308653410326,138,305,456,184
2,0.05,0.1,Hoeffding-Bentkus,61.252292,0.03825679216659771,0.038941660261842356,160,394,627,232
2,0.05,0.1,IID-normal,59.321862,0.0428073960241937,0.042830538202313626,161,415,677,243
2,0.05,0.1,Empirical Bernstein,62.000847,0.037339677285891604,0.03796911232419579,159,382,610,230
2,0.05,0.1,Platt calibration,51.360675,0.05806341982386666,0.058376360614600366,181,483,879,290
2,0.05,0.1,Isotonic calibration,55.641604,0.04670390290994346,0.0476468018577275,170,454,770,257
2,0.1,0.5,Multilabel,36.694525,0.08760285937571828,0.08944348098369342,283,845,1701,425
2,0.1,0.5,Hoeffding/LTT,37.784172,0.08115514444641461,0.0834117787456179,268,790,1566,399
2,0.1,0.5,Hoeffding-Bentkus,37.286795,0.08215106619119858,0.08416163586876789,279,814,1598,413
2,0.1,0.5,IID-normal,36.694525,0.08760285937571828,0.08944348098369342,283,845,1701,425
2,0.1,0.5,Empirical Bernstein,37.286795,0.08215106619119858,0.08416163586876789,279,814,1598,413
2,0.1,0.5,Platt calibration,34.41804,0.09246425780352135,0.0985307770967862,319,960,1911,466
2,0.1,0.5,Isotonic calibration,36.694525,0.08760285937571828,0.08944348098369342,283,845,1701,425
2,0.1,0.1,Multilabel,37.286795,0.08215106619119858,0.08416163586876789,279,814,1598,413
2,0.1,0.1,Hoeffding/LTT,40.394661,0.076092788515213,0.0773304801757002,239,701,1363,370
2,0.1,0.1,Hoeffding-Bentkus,37.286795,0.08215106619119858,0.08416163586876789,279,814,1598,413
2,0.1,0.1,IID-normal,37.286795,0.08215106619119858,0.08416163586876789,279,814,1598,413
2,0.1,0.1,Empirical Bernstein,39.121582,0.07750835681121158,0.07959707633455737,254,758,1471,381
2,0.1,0.1,Platt calibration,34.41804,0.09246425780352135,0.0985307770967862,319,960,1911,466
2,0.1,0.1,Isotonic calibration,36.694525,0.08760285937571828,0.08944348098369342,283,845,1701,425
2,0.2,0.5,Multilabel,24.589896,0.16446229837830995,0.17461308983425622,533,1625,3440,793
2,0.2,0.5,Hoeffding/LTT,25.390091,0.15402310533671726,0.16534485848711747,508,1557,3251,751
2,0.2,0.5,Hoeffding-Bentkus,24.98679,0.16260999378500413,0.17219228751001897,516,1579,3338,775
2,0.2,0.5,IID-normal,24.589896,0.16446229837830995,0.17461308983425622,533,1625,3440,793
2,0.2,0.5,Empirical Bernstein,25.390091,0.15402310533671726,0.16534485848711747,508,1557,3251,751
2,0.2,0.5,Platt calibration,24.589896,0.16446229837830995,0.17461308983425622,533,1625,3440,793
2,0.2,0.5,Isotonic calibration,26.216325,0.14693308231785684,0.1575592832697261,491,1458,3071,720
2,0.2,0.1,Multilabel,24.98679,0.16260999378500413,0.17219228751001897,516,1579,3338,775
2,0.2,0.1,Hoeffding/LTT,25.799901,0.150277540461653,0.16259119208836412,506,1522,3170,741
2,0.2,0.1,Hoeffding-Bentkus,25.390091,0.15402310533671726,0.16534485848711747,508,1557,3251,751
2,0.2,0.1,IID-normal,24.98679,0.16260999378500413,0.17219228751001897,516,1579,3338,775
2,0.2,0.1,Empirical Bernstein,25.390091,0.15402310533671726,0.16534485848711747,508,1557,3251,751
2,0.2,0.1,Platt calibration,24.589896,0.16446229837830995,0.17461308983425622,533,1625,3440,793
2,0.2,0.1,Isotonic calibration,26.216325,0.14693308231785684,0.1575592832697261,491,1458,3071,720
3,0.05,0.5,Multilabel,58.379583,0.04172478672892409,0.04470895821426929,156,454,716,235
3,0.05,0.5,Hoeffding/LTT,65.303653,0.030175148255413047,0.03547550072588009,135,348,519,191
3,0.05,0.5,Hoeffding-Bentkus,61.252292,0.03482869357921076,0.039876107706153234,154,431,647,219
3,0.05,0.5,IID-normal,58.379583,0.04172478672892409,0.04470895821426929,156,454,716,235
3,0.05,0.5,Empirical Bernstein,62.000847,0.03369091947908663,0.038880568091493733,153,418,628,216
3,0.05,0.5,Platt calibration,52.189665,0.05059203656638493,0.056610928272536776,169,505,861,262
3,0.05,0.5,Isotonic calibration,57.452272,0.04316990759895187,0.04695721577360424,162,467,748,242
3,0.05,0.1,Multilabel,61.252292,0.03482869357921076,0.039876107706153234,154,431,647,219
3,0.05,0.1,Hoeffding/LTT,66.35769,0.024038063715349608,0.027718108901720436,132,331,474,175
3,0.05,0.1,Hoeffding-Bentkus,62.240937,0.03331855704631874,0.0386358709575705,153,416,624,215
3,0.05,0.1,IID-normal,61.252292,0.03482869357921076,0.039876107706153234,154,431,647,219
3,0.05,0.1,Empirical Bernstein,65.303653,0.030175148255413047,0.03547550072588009,135,348,519,191
3,0.05,0.1,Platt calibration,52.189665,0.05059203656638493,0.056610928272536776,169,505,861,262
3,0.05,0.1,Isotonic calibration,57.452272,0.04316990759895187,0.04695721577360424,162,467,748,242
3,0.1,0.5,Multilabel,36.111663,0.09220058317079417,0.09224195127078283,266,851,1733,421
