dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
DRIVE,44,0.1,0.1,GoCo-dense-learned (tie-level path),global_237.132,0.08745468371818427,0.09390503838855961,0.27586135799403483,0.10460241463835739,90,238.0,2115.0,228,0.8874704491725768,0.10710666195467233,197.0,0
DRIVE,44,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2744253855773564,0.0972642992037677,0.2801962519803057,0.10592526314429326,100,273.0,2365.0,231,0.8845665961945032,0.1086212418756055,223.0,58
DRIVE,45,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_264.097_to_263.217_q0.75,0.057169233271670415,0.09288746563604086,0.2765768410863503,0.08672377661621539,104,289.0,1707.0,201,0.830697129466901,0.08854637356272427,247.0,33
DRIVE,45,0.1,0.5,GoCo-dense-learned (tie-level path),global_235.015,0.33386961108428453,0.09802074641068355,0.283112421317119,0.09316400910087859,108,328.0,2187.0,210,0.8500228623685414,0.09506148344958176,277.0,0
DRIVE,46,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.08595212765643467,0.09383519122708064,0.27707952041529876,0.10684116768900216,113,291.0,2366.0,234,0.8770076077768385,0.10869217059656543,252.0,42
DRIVE,46,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_211.136_to_210.573_q0.75,0.3753405738560286,0.09853383011384731,0.28332261601139097,0.10949875002514463,120,315.0,2673.0,240,0.8821548821548821,0.11172571999640933,268.0,9
DRIVE,47,0.1,0.1,GoCo-dense-learned (tie-level path),global_245.669,0.09096435041255913,0.09398783274212313,0.27654925900721794,0.0923903828590555,99,259.0,1872.0,209,0.8616452991452992,0.09458098656618943,217.0,0
DRIVE,47,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.3338118661919133,0.09803298754859666,0.2812574521540642,0.09620871237165415,107,296.0,2233.0,215,0.8674429019256605,0.0987857805322905,244.0,40
DRIVE,48,0.1,0.1,GoCo-dense-learned (tie-level path),global_247.539,0.08165293987426026,0.09372744163799665,0.2762743180212534,0.09150236448969702,101,250.0,1654.0,211,0.848851269649335,0.0934670021347405,220.0,0
DRIVE,48,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.41314835580041004,0.09898861255743775,0.2829733260850828,0.09541237862578121,112,293.0,2109.0,218,0.8610715979137031,0.09787552665019858,250.0,41
DRIVE,49,0.1,0.1,GoCo-dense-learned (tie-level path),global_245.669,0.09590996831352161,0.09409665466935944,0.2777071683583568,0.09065197937842706,109,292.0,2009.0,207,0.8546540567446491,0.09333831422050688,237.0,0
DRIVE,49,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2768083055141909,0.09728660389820523,0.28125864792177835,0.09516395489322095,115,324.0,2354.0,213,0.8623619371282922,0.09767564891662142,262.0,32
DRIVE,50,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_251.347_to_250.683_q0.75,0.06419033069078284,0.09317481756921789,0.27560885845943667,0.09094868986929126,80,199.0,1611.0,200,0.8764742396027312,0.0928981495314631,166.0,21
DRIVE,50,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.3841685661085882,0.09864541341597585,0.28236924631378785,0.09717067744118466,87,232.0,2031.0,210,0.8857705563761694,0.09905662005396673,191.0,34
DRIVE,51,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.0393475257421364,0.09215420285728945,0.2739761146935014,0.10720928609371186,109,316.0,2374.0,236,0.8668913226621735,0.10946646792028564,265.0,31
DRIVE,51,0.1,0.5,GoCo-dense-learned (tie-level path),global_203.053,0.49417850342045655,0.09993222832521646,0.28515362619582135,0.11520403073384211,121,368.0,2939.0,253,0.8747873426335488,0.11818013097942666,297.0,0
DRIVE,52,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_251.347_to_250.683_q0.75,0.07780212414467047,0.09360882256881628,0.27635008278024203,0.08956031457814993,93,218.0,1647.0,203,0.8676381299332119,0.0911700477176383,188.0,16
DRIVE,52,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.42293895699841777,0.09910440778147321,0.28289688644075095,0.09514946512265295,103,262.0,2093.0,211,0.8748208313425705,0.09668456782396656,223.0,28
DRIVE,53,0.1,0.1,GoCo-dense-learned (tie-level path),global_247.539,0.0949324333661466,0.09408398087603344,0.2770795778909116,0.095496538803179,102,231.0,1876.0,211,0.8768656716417911,0.09820348988003061,192.0,0
DRIVE,53,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.4561911414328849,0.09949160384246462,0.2836908956322747,0.09734690217820023,110,265.0,2303.0,214,0.8849326964828484,0.10028811277381937,215.0,43
DRIVE,54,0.1,0.1,GoCo-dense-learned (tie-level path),global_237.132,0.09619350051100128,0.09409768080600693,0.27801332873607293,0.09583155607671257,102,291.0,2099.0,213,0.8613625535969509,0.09825412900599624,240.0,0
DRIVE,54,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2681249370295775,0.09716206329333688,0.2817331946832625,0.09685232539708165,109,326.0,2316.0,215,0.8592400690846287,0.09937036743372758,267.0,45
DRIVE,55,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_245.669_to_242.969_q0.75,0.09452991864022925,0.0940493795457506,0.2781937327978624,0.09206681587493704,98,289.0,1935.0,206,0.8506459948320414,0.09367627326784463,242.0,8
DRIVE,55,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.35414058539553717,0.09827614116731942,0.2828841424299574,0.0964904895432748,106,331.0,2299.0,215,0.8560243584167029,0.09853246182756652,271.0,55
DRIVE,56,0.1,0.1,GoCo-dense-learned (tie-level path),global_242.436,0.0993048954680279,0.09419696925884849,0.2771697911235441,0.09408203674880516,96,229.0,1967.0,209,0.8835790543975597,0.09624249538312857,197.0,0
DRIVE,56,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2821194375403928,0.09736227071806985,0.28090455478655924,0.09830606475432925,100,256.0,2221.0,216,0.884736605132823,0.10073198744093391,215.0,39
DRIVE,57,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.07426827710207061,0.09352148319112843,0.2753357374528063,0.10853335855810332,108,304.0,2487.0,240,0.8777643747486932,0.11107239025183002,255.0,58
DRIVE,57,0.1,0.5,GoCo-dense-learned (tie-level path),global_204.22,0.47101410945702643,0.0996635694995483,0.2840578578302115,0.11511718489288968,118,364.0,2941.0,255,0.8762325739544373,0.11872791772021539,296.0,0
DRIVE,58,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_264.097_to_263.217_q0.75,0.0688150527786279,0.09332061865285474,0.2762330919387322,0.0862615200900905,88,220.0,1576.0,198,0.8604060913705583,0.08792512657945921,197.0,30
DRIVE,58,0.1,0.5,GoCo-dense-learned (tie-level path),global_241.73,0.49146932548285827,0.09990089644013413,0.2845466804561484,0.08914852184231148,93,244.0,1892.0,202,0.8710359408033826,0.09117811372014509,218.0,0
DRIVE,59,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_235.015_to_233.97_q0.75,0.07937056737638448,0.09364686934796189,0.27678938966092786,0.10608400037655463,110,294.0,2269.0,233,0.870427501101807,0.10909934599614586,244.0,4
DRIVE,59,0.1,0.5,GoCo-dense-learned (tie-level path),global_209.377,0.47832164876032013,0.09974820874334962,0.2843683376513553,0.11441805910526599,124,343.0,2844.0,248,0.879395218002813,0.1177431838661037,281.0,0
DRIVE,60,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_264.097_to_263.217_q0.75,0.0773987496956231,0.09358778520035174,0.2767186406173697,0.08124947853840947,90,204.0,1377.0,192,0.8518518518518519,0.08332088310617351,178.0,17
DRIVE,60,0.1,0.5,GoCo-dense-learned (tie-level path),global_235.015,0.4767306484762417,0.09972942688895158,0.2846653577253109,0.0869060777305608,101,243.0,1824.0,200,0.8667763157894737,0.08924545478915662,205.0,0
DRIVE,61,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_251.347_to_250.683_q0.75,0.0625672436087995,0.09310070173493747,0.27623000852974466,0.08620065829323836,87,213.0,1537.0,193,0.8614183474300585,0.08753980626636222,188.0,21
DRIVE,61,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.35676203914474225,0.09831188796606874,0.2823288651461596,0.09308762551935029,93,252.0,1955.0,205,0.8710997442455243,0.09474821692278278,220.0,42
DRIVE,62,0.1,0.1,GoCo-dense-learned (tie-level path),global_235.015,0.05077047134283253,0.09267779636525349,0.2745681145197144,0.09635384644058086,80,211.0,1910.0,208,0.8895287958115183,0.09876484005299424,168.0,0
DRIVE,62,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_211.136_to_210.573_q0.75,0.4562939489208618,0.0994933391083773,0.2833903183877836,0.10126406168589858,93,251.0,2395.0,217,0.8951983298538622,0.10399742555713147,196.0,15
DRIVE,63,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_251.347_to_250.683_q0.75,0.07531749327921716,0.0935418315567768,0.27588937607491215,0.09342211902299674,100,269.0,1918.0,210,0.8597497393117831,0.0960889341818559,225.0,23
DRIVE,63,0.1,0.5,GoCo-dense-learned (tie-level path),global_235.015,0.3328556782128344,0.0980158132883851,0.28198622406716206,0.095460110823735,104,286.0,2193.0,212,0.8695850433196535,0.09822114666513802,236.0,0
DRIVE,64,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_251.347_to_250.683_q0.75,0.05085620174083934,0.09263999410349115,0.27612400776729734,0.09040103680417139,103,284.0,1909.0,205,0.8512310110005238,0.09308669495171513,240.0,30
DRIVE,64,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.4657592624538077,0.09960156681129724,0.2846812576509494,0.09431854448520853,110,325.0,2358.0,211,0.8621713316369805,0.09734648591801721,267.0,37
DRIVE,65,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_245.669_to_242.969_q0.6,0.09165106282773022,0.09398078252450225,0.2777440811767323,0.09485064852459045,108,285.0,2114.0,217,0.8651844843897823,0.09690990901752239,240.0,6
DRIVE,65,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.3654589044864368,0.09841550144339746,0.28289427787512317,0.09739788513759087,119,316.0,2498.0,221,0.8734987990392313,0.09956005325526078,263.0,52
DRIVE,66,0.1,0.1,GoCo-dense-learned (tie-level path),global_245.669,0.07008327948180698,0.09336003459970262,0.27637204157415374,0.0940677575786803,103,238.0,1802.0,212,0.8679245283018868,0.09667647695984069,202.0,0
