dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
Wainberg,4,0.1,0.5,GoDag (global grid),global_800,0.00023819214301684812,0.09070250756537215,0.279820684939351,0.09621745047154383,221,425.0,1780.0,606,0.7612359550561798,0.09872966470749582,394.0,0
Wainberg,4,0.1,0.5,GoCo-source (paper path),adapt_800_to_789.65_q0.35,0.2665578422008825,0.09814525420081834,0.28970281021475364,0.10456898190637791,228,442.0,2148.0,640,0.7942271880819367,0.106984859575396,406.0,94
Wainberg,4,0.1,0.5,GoCo-random1 (paper path),adapt_800_to_789.65_q0.2,0.423002764069361,0.09941769828175749,0.29187372594481403,0.10493770341906632,227,435.0,1921.0,647,0.773555439875065,0.10762203166496406,402.0,75
Wainberg,4,0.1,0.5,GoCo-knap (paper path),adapt_800_to_789.65_q0.25,0.308491185062699,0.09850844076864199,0.29032978422894606,0.1053155021637414,232,447.0,2167.0,646,0.7937240424550069,0.10782937175578938,410.0,102
Wainberg,4,0.1,0.5,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.35,0.43179143551381044,0.09948534072483216,0.2916042446200716,0.1072775790662064,228,443.0,2193.0,653,0.7979936160510716,0.1096934567352245,407.0,105
Wainberg,4,0.1,0.5,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.225,0.1707809257485784,0.09718093121461857,0.28855083885436766,0.10377778282248304,231,446.0,2130.0,638,0.7906103286384977,0.1062991902508933,409.0,89
Wainberg,5,0.1,0.1,GoDag (global grid),global_800,0.011976656684485477,0.09390458076661277,0.2838587385696224,0.08874549578329641,182,310.0,1510.0,543,0.7947019867549668,0.09129387956409829,284.0,0
Wainberg,5,0.1,0.1,GoCo-source (paper path),adapt_800_to_789.65_q0.075,0.09585214899091016,0.09615229464925089,0.28690785141551445,0.08902653818733836,182,310.0,1535.0,544,0.7980456026058632,0.09157492196814025,284.0,3
Wainberg,5,0.1,0.1,GoCo-random1 (paper path),global_800,0.0976014911269395,0.09618055212044245,0.2870465075165007,0.08874549578329641,182,310.0,1510.0,543,0.7947019867549668,0.09129387956409829,284.0,0
Wainberg,5,0.1,0.1,GoCo-knap (paper path),adapt_800_to_789.65_q0.075,0.09361226751927937,0.09611381384938833,0.28685922885072224,0.0886458287911105,184,314.0,1532.0,543,0.7950391644908616,0.0911942125719124,288.0,5
Wainberg,5,0.1,0.1,GoCo-exp1 (paper path),adapt_800_to_789.65_q0.05,0.0975568700387171,0.09618093542006997,0.2869603563003478,0.08902653818733836,182,310.0,1569.0,544,0.8024219247928617,0.09157492196814025,284.0,7
Wainberg,5,0.1,0.1,GoCo-dense-knap (tie-level path),adapt_797.626_to_789.65_q0.075,0.09361226751927937,0.09611381384938833,0.28685922885072224,0.08885688830989481,184,314.0,1534.0,544,0.7953063885267275,0.0914052720906967,288.0,5
Wainberg,5,0.1,0.5,GoDag (global grid),global_800,0.011976656684485477,0.09390458076661277,0.2838587385696224,0.08874549578329641,182,310.0,1510.0,543,0.7947019867549668,0.09129387956409829,284.0,0
Wainberg,5,0.1,0.5,GoCo-source (paper path),adapt_800_to_789.65_q0.3,0.47586127950481366,0.09981865865876431,0.29158342118717256,0.09438992070593176,188,326.0,1810.0,567,0.8198895027624309,0.09665270410745443,298.0,70
Wainberg,5,0.1,0.5,GoCo-random1 (paper path),adapt_800_to_789.65_q0.05,0.38775802712924096,0.0991473841004587,0.2910645460994477,0.09106715048992367,182,310.0,1548.0,553,0.7997416020671835,0.09361553427072555,284.0,17
Wainberg,5,0.1,0.5,GoCo-knap (paper path),adapt_800_to_789.65_q0.175,0.2419681748323117,0.09792077080416908,0.289167014480031,0.0905204543229798,185,320.0,1677.0,551,0.8091830649970185,0.09282846476154621,293.0,30
