dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
Wainberg,46,0.05,0.5,GoCo-knap (paper path),global_1100,4.921202273315622e-14,0.03604725563628042,0.18249335498168615,0.036660535944293145,117,174.0,465.0,273,0.6258064516129033,0.03850730672107562,160.0,0
Wainberg,46,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.4,0.04715208466160381,0.04646748624969236,0.20553834842967603,0.04817751025464174,125,195.0,716.0,330,0.7276536312849162,0.0499451337118801,180.0,83
Wainberg,46,0.2,0.1,GoCo-knap (paper path),global_789.65,1.2141165204409232e-69,0.1389363641991474,0.337742277063422,0.13760986272520837,214,379.0,2324.0,783,0.8369191049913941,0.14076897902937063,338.0,0
Wainberg,46,0.2,0.1,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.175,1.0298114752870887e-05,0.1835165820482022,0.37682844465451204,0.18477140373950168,275,531.0,4552.0,1020,0.8833479789103691,0.18838655352340866,456.0,115
Wainberg,46,0.2,0.5,GoCo-knap (paper path),global_789.65,1.2141165204409232e-69,0.1389363641991474,0.337742277063422,0.13760986272520837,214,379.0,2324.0,783,0.8369191049913941,0.14076897902937063,338.0,0
Wainberg,46,0.2,0.5,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.3,0.2947255825581152,0.19784776434511453,0.3882647307995426,0.1977584836929848,276,535.0,4742.0,1080,0.8871784057359764,0.20137127440103553,458.0,204
Wainberg,47,0.05,0.1,GoCo-knap (paper path),global_1100,7.047007614912191e-13,0.03663485201398595,0.18368950726853187,0.03474969351125599,116,181.0,484.0,263,0.6260330578512396,0.03639244009870776,169.0,0
Wainberg,47,0.05,0.1,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.1,4.4367768720421476e-05,0.042109422422642824,0.19598118125553982,0.03830188918196737,121,198.0,581.0,282,0.6592082616179001,0.040014988944443934,185.0,24
Wainberg,47,0.05,0.5,GoCo-knap (paper path),global_1100,7.047007614912191e-13,0.03663485201398595,0.18368950726853187,0.03474969351125599,116,181.0,484.0,263,0.6260330578512396,0.03639244009870776,169.0,0
Wainberg,47,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.275,0.2882042240566531,0.048792896708368415,0.21035313986577997,0.044264320597058864,121,204.0,666.0,308,0.6936936936936937,0.04583671400948585,191.0,64
Wainberg,47,0.2,0.1,GoCo-knap (paper path),global_789.65,3.5600458206893294e-57,0.14411370085301348,0.34232867201665396,0.13155109263915662,198,377.0,2264.0,746,0.8334805653710248,0.13423657375153936,343.0,0
Wainberg,47,0.2,0.1,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.2,0.0037792721421773313,0.1895453838343181,0.38101372839632824,0.17695302117431955,266,527.0,4247.0,978,0.8759124087591241,0.18015860797308225,464.0,105
Wainberg,47,0.2,0.5,GoCo-knap (paper path),global_789.65,3.5600458206893294e-57,0.14411370085301348,0.34232867201665396,0.13155109263915662,198,377.0,2264.0,746,0.8334805653710248,0.13423657375153936,343.0,0
Wainberg,47,0.2,0.5,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.225,0.2243491544159411,0.19698889712983197,0.38692657703598055,0.18368437461973294,266,531.0,4337.0,1009,0.8775651371916071,0.18684084027213052,467.0,150
Wainberg,48,0.05,0.1,GoCo-knap (paper path),global_1100,3.425057114815627e-13,0.03647686717498148,0.18329200655206906,0.032912386893446104,113,189.0,489.0,252,0.6134969325153374,0.0339805825588672,178.0,0
Wainberg,48,0.05,0.1,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.4,0.016321219346069636,0.045526840227483205,0.20382447609173465,0.04476965283570082,123,214.0,747.0,308,0.713520749665328,0.045909374219523846,201.0,87
Wainberg,48,0.05,0.5,GoCo-knap (paper path),global_1100,3.425057114815627e-13,0.03647686717498148,0.18329200655206906,0.032912386893446104,113,189.0,489.0,252,0.6134969325153374,0.0339805825588672,178.0,0
Wainberg,48,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.4,0.016321219346069636,0.045526840227483205,0.20382447609173465,0.04476965283570082,123,214.0,747.0,308,0.713520749665328,0.045909374219523846,201.0,87
Wainberg,48,0.2,0.1,GoCo-knap (paper path),global_789.65,1.3044751459313822e-69,0.13907547643369067,0.3370507093853609,0.13779915910121407,193,372.0,2287.0,774,0.8373414954088325,0.14065147771544476,336.0,0
