dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
HAP1,0,0.1,0.1,GoCo-learned (paper path),adapt_475_to_450_q0.4,0.08836014222220223,0.09587254277333333,0.29004324974455903,0.09859371414144358,79,139.0,1278.0,492,0.8912363067292645,0.10033583575574441,120.0,183
HAP1,0,0.1,0.1,GoCo-learnedgb (paper path),adapt_475_to_450_q0.75,1.3575746172724047e-14,0.07878421609778961,0.26461547913627875,0.08194924010682307,82,142.0,1021.0,420,0.8609206660137121,0.0836913617211239,123.0,111
HAP1,0,0.1,0.5,GoCo-learned (paper path),adapt_475_to_450_q0.4,0.08836014222220223,0.09587254277333333,0.29004324974455903,0.09859371414144358,79,139.0,1278.0,492,0.8912363067292645,0.10033583575574441,120.0,183
HAP1,0,0.1,0.5,GoCo-learnedgb (paper path),adapt_475_to_450_q0.75,1.3575746172724047e-14,0.07878421609778961,0.26461547913627875,0.08194924010682307,82,142.0,1021.0,420,0.8609206660137121,0.0836913617211239,123.0,111
HAP1,1,0.1,0.1,GoCo-learned (paper path),adapt_475_to_450_q0.35,0.018281914863665077,0.09368344619407211,0.2868267155691081,0.09925481759067964,97,166.0,1363.0,510,0.8782098312545855,0.10057210882557692,149.0,186
HAP1,1,0.1,0.1,GoCo-learnedgb (paper path),adapt_475_to_450_q0.6,2.8725927123311e-14,0.07903630904360608,0.2648627523025033,0.08216649091513592,97,166.0,1124.0,433,0.8523131672597865,0.0834837821500332,149.0,109
HAP1,1,0.1,0.5,GoCo-learned (paper path),adapt_475_to_450_q0.4,0.45842919740822324,0.09967545684653549,0.295132117550526,0.10502490192268141,97,166.0,1415.0,536,0.8826855123674912,0.1063421931575787,149.0,212
HAP1,1,0.1,0.5,GoCo-learnedgb (paper path),adapt_475_to_450_q0.6,2.8725927123311e-14,0.07903630904360608,0.2648627523025033,0.08216649091513592,97,166.0,1124.0,433,0.8523131672597865,0.0834837821500332,149.0,109
HAP1,2,0.1,0.1,GoCo-learned (paper path),adapt_475_to_450_q0.3,1.957118832891702e-15,0.07814375210935362,0.264054645796615,0.07161187689422344,80,127.0,947.0,371,0.8658922914466737,0.07325052895243836,109.0,78
HAP1,2,0.1,0.1,GoCo-learnedgb (paper path),adapt_475_to_450_q0.75,1.1337544107529797e-11,0.0810824264695763,0.2685351565814983,0.07424910133394516,82,129.0,998.0,384,0.8707414829659319,0.07588775339216007,111.0,94
