repeat,alpha,arm,label,fdp,correct,total,units
23,0.2,global-coarse,global_27.1593,0.13601045325290256,1395,2780,674
23,0.2,global-dense,global_24.1993,0.16521193374730817,1694,3453,810
23,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.1669354895338894,1743,3650,801
23,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.16917333581393676,1774,3647,824
23,0.2,goco-rank,top12426,0.16837375963564177,2294,3598,1269
24,0.05,global-coarse,global_62.0008,0.041617904919518486,443,724,246
24,0.05,global-dense,global_55.6416,0.0509136670804027,513,894,272
24,0.05,goco-score,adapt_62.0008_to_52.5656_q0.6,0.048696731485312374,498,883,262
24,0.05,goco,adapt_62.0008_to_52.5656_q0.75,0.04956409953306933,512,906,274
24,0.05,goco-rank,top2648,0.038498138187836164,657,810,506
24,0.1,global-coarse,global_37.7842,0.08471343854049687,805,1650,406
24,0.1,global-dense,global_34.9736,0.09431424893774915,877,1879,437
24,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.09408718666062482,897,1941,437
24,0.1,goco,adapt_37.7842_to_32.0342_q0.75,0.09628639071129762,958,1978,465
24,0.1,goco-rank,top5736,0.09918278177483804,1277,1735,897
24,0.2,global-coarse,global_27.1593,0.14703995723855054,1304,2889,710
24,0.2,global-dense,global_23.8149,0.1858885658028981,1622,3781,866
24,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18296479443958086,1653,3906,854
24,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.18032236148063985,1660,3812,858
24,0.2,goco-rank,top12426,0.19741777323490192,2425,3701,1371
25,0.05,global-coarse,global_62.0008,0.04373288413420809,407,704,238
25,0.05,global-dense,global_56.5397,0.052910435998975505,456,843,264
25,0.05,goco-score,adapt_62.0008_to_52.5656_q0.4,0.05005319463325256,446,846,252
25,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.048649447366865654,455,846,261
25,0.05,goco-rank,top3426,0.050648022276073575,716,1033,513
25,0.1,global-coarse,global_37.7842,0.08789723584924247,775,1639,410
25,0.1,global-dense,global_36.1117,0.0954466050659679,843,1791,440
25,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.09806085860078412,883,1944,451
25,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.09777370608980042,909,1906,479
25,0.1,goco-rank,top6525,0.09015421175632708,1301,1958,842
25,0.2,global-coarse,global_27.1593,0.1537404810056858,1330,2935,717
25,0.2,global-dense,global_23.4366,0.20411180836683693,1658,3925,896
25,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18820882552831864,1686,3925,853
25,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.1785072527940607,1690,3823,835
25,0.2,goco-rank,top14135,0.2022559193776516,2588,4234,1406
26,0.05,global-coarse,global_62.0008,0.03852473550446244,408,639,231
26,0.05,global-dense,global_59.3219,0.04405205193372343,436,710,245
26,0.05,goco-score,adapt_62.0008_to_52.5656_q0.275,0.0431058770218886,444,760,242
26,0.05,goco,adapt_62.0008_to_52.5656_q0.4,0.04263796126642631,451,750,245
26,0.05,goco-rank,top2648,0.038177985302519854,582,753,414
26,0.1,global-coarse,global_37.7842,0.07864678763520302,771,1549,380
26,0.1,global-dense,global_36.6945,0.08490339591911789,822,1676,405
26,0.1,goco-score,adapt_37.7842_to_32.0342_q0.35,0.08826713556750791,873,1831,417
26,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.08616381320146319,913,1817,442
26,0.1,goco-rank,top5736,0.08034776215371996,1267,1667,820
26,0.2,global-coarse,global_27.1593,0.13521047402925762,1361,2842,683
26,0.2,global-dense,global_23.8149,0.1774692391931799,1678,3673,842
26,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17498586824653412,1715,3786,830
26,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.16559632890250572,1708,3660,812
26,0.2,goco-rank,top10925,0.14994518874815307,2202,3211,1180
27,0.05,global-coarse,global_62.0008,0.042254270346947224,424,710,245
27,0.05,global-dense,global_56.5397,0.05066985834466182,495,878,269
27,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.048727761688043034,489,896,261
27,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.04970939968871289,486,887,269
27,0.05,goco-rank,top2648,0.044724865535788166,592,772,485
27,0.1,global-coarse,global_37.7842,0.08459916858758398,800,1675,396
27,0.1,global-dense,global_36.1117,0.09412773935943153,865,1835,435
27,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.09346723932987896,897,1948,436
27,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.09046404108464515,982,1989,460
27,0.1,goco-rank,top5736,0.1000960458655949,1182,1666,837
27,0.2,global-coarse,global_27.1593,0.14691169745989774,1365,2918,716
27,0.2,global-dense,global_23.8149,0.18275009968765885,1704,3805,859
27,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17510184417162322,1708,3844,832
27,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17499219080379858,1716,3768,838
27,0.2,goco-rank,top12426,0.18826638929038594,2330,3614,1280
28,0.05,global-coarse,global_62.0008,0.039861496936383155,420,643,241
28,0.05,global-dense,global_58.3796,0.043247729377228754,450,717,248
28,0.05,goco-score,adapt_62.0008_to_52.5656_q0.4,0.04367771932935358,462,766,249
28,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.045741474082392576,475,799,261
28,0.05,goco-rank,top2648,0.04014848526640004,582,747,506
28,0.1,global-coarse,global_37.7842,0.07923866002062113,786,1539,397
28,0.1,global-dense,global_34.9736,0.09602665642177434,895,1828,457
28,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.09685609866619382,917,1922,458
28,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.0945061764879721,962,1886,492
28,0.1,goco-rank,top5043,0.0918046670839389,1038,1472,838
28,0.2,global-coarse,global_27.1593,0.14884925560349638,1369,2883,723
28,0.2,global-dense,global_23.8149,0.19143473129235422,1692,3761,886
28,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.1909399949230111,1716,3866,877
28,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.191141847958956,1745,3839,895
28,0.2,goco-rank,top12426,0.2029558693501598,2313,3687,1369
29,0.05,global-coarse,global_62.0008,0.03827747896841815,417,641,230
29,0.05,global-dense,global_58.3796,0.042912307661997356,451,718,243
29,0.05,goco-score,adapt_62.0008_to_52.5656_q0.4,0.04311326516539591,466,763,244
29,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.04435250310302027,454,739,254
29,0.05,goco-rank,top2648,0.040539235967452764,573,743,501
29,0.1,global-coarse,global_37.7842,0.08058379468185012,786,1571,393
29,0.1,global-dense,global_36.1117,0.08889972483269959,853,1730,423
29,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.09052199696593574,898,1880,434
29,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.08832936015393608,918,1818,461
29,0.1,goco-rank,top5043,0.08506183055210775,1068,1446,829
29,0.2,global-coarse,global_27.1593,0.14130007123387348,1339,2836,703
29,0.2,global-dense,global_23.8149,0.1801925241531949,1632,3645,849
29,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17447274400230178,1653,3714,824
29,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17237620816559215,1658,3614,844
29,0.2,goco-rank,top10925,0.17983517310161912,2117,3199,1261
30,0.05,global-coarse,global_62.0008,0.03591130287448037,419,617,225
30,0.05,global-dense,global_59.3219,0.040610162145122836,451,687,240
30,0.05,goco-score,adapt_62.0008_to_52.5656_q0.3,0.037930728766475554,463,702,230
30,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.042069074216364244,494,763,250
30,0.05,goco-rank,top3012,0.04333884981381878,657,840,490
30,0.1,global-coarse,global_37.7842,0.07763789559403958,848,1569,400
30,0.1,global-dense,global_36.1117,0.08719946674021974,919,1725,433
30,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.08438031535880108,939,1803,425
30,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.08706336071871859,976,1815,468
30,0.1,goco-rank,top5736,0.09342159702110053,1169,1616,840
30,0.2,global-coarse,global_27.1593,0.14020893371327794,1398,2815,697
30,0.2,global-dense,global_23.8149,0.18096717638596244,1727,3696,851
30,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17553997313391553,1749,3759,831
30,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17219815910736838,1765,3684,837
30,0.2,goco-rank,top12426,0.18165590902454784,2342,3536,1327
31,0.05,global-coarse,global_62.0008,0.03691313513407018,426,671,228
31,0.05,global-dense,global_58.3796,0.04181196682231022,470,772,239
31,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.043752093307327065,490,843,244
31,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.04435792107492562,507,869,251
31,0.05,goco-rank,top2648,0.03817798530251985,637,783,484
31,0.1,global-coarse,global_37.7842,0.08149187960938063,825,1645,401
31,0.1,global-dense,global_36.1117,0.08898509893545062,880,1784,432
31,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.08861257232171589,900,1899,432
31,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.09490349442769799,971,1949,476
31,0.1,goco-rank,top5043,0.07973218800690873,1105,1476,775
31,0.2,global-coarse,global_27.1593,0.15148307652445014,1364,2893,730
31,0.2,global-dense,global_23.4366,0.20730583372433667,1713,3872,929
31,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.19128727167242712,1718,3846,880
31,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.18755924430972867,1710,3770,877
31,0.2,goco-rank,top12426,0.19984739206915458,2382,3676,1325
32,0.05,global-coarse,global_62.0008,0.04076088027267175,424,681,242
32,0.05,global-dense,global_58.3796,0.04655318478239455,474,794,258
32,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.04725899875879189,493,862,260
32,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.048226845558248126,507,876,273
32,0.05,goco-rank,top3012,0.044916375170822836,694,913,497
32,0.1,global-coarse,global_37.7842,0.08305718094712716,863,1721,425
32,0.1,global-dense,global_35.5381,0.09375898890793388,962,1946,468
32,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.0902330384643169,976,2019,456
32,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.09319716163944547,1018,2016,492
32,0.1,goco-rank,top5736,0.0847949985930954,1270,1740,834
32,0.2,global-coarse,global_27.1593,0.1507219094517398,1445,3063,737
32,0.2,global-dense,global_23.4366,0.20045210653311357,1775,4023,903
32,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18533187724333772,1770,3993,856
32,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.1828654612063797,1798,3967,864
32,0.2,goco-rank,top12426,0.1899363026069687,2401,3699,1350
33,0.05,global-coarse,global_62.0008,0.035777331205548005,476,722,250
33,0.05,global-dense,global_58.3796,0.04076974604488051,527,820,263
33,0.05,goco-score,adapt_62.0008_to_52.5656_q0.35,0.040424473471639376,538,846,262
33,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.03902318891975491,552,859,265
33,0.05,goco-rank,top2648,0.032960970900565434,687,810,492
33,0.1,global-coarse,global_37.7842,0.08002919137590217,928,1677,428
33,0.1,global-dense,global_36.6945,0.08595612427842464,978,1816,445
33,0.1,goco-score,adapt_37.7842_to_32.0342_q0.275,0.08598190069021677,1023,1928,445
33,0.1,goco,adapt_37.7842_to_32.0342_q0.275,0.08332758699949432,1049,1857,478
33,0.1,goco-rank,top5043,0.07258309198731208,1197,1519,824
33,0.2,global-coarse,global_27.1593,0.14382071176651234,1550,3030,738
33,0.2,global-dense,global_23.8149,0.180501398798875,1919,3931,898
33,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17896847687211287,1958,4036,889
33,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17128449418813022,1969,3943,882
33,0.2,goco-rank,top10925,0.17774952808879163,2363,3407,1354
34,0.05,global-coarse,global_62.0008,0.04288472525957011,378,655,230
34,0.05,global-dense,global_56.5397,0.05113334121401974,440,791,258
34,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.04927546939338416,433,797,248
34,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.04857605847469314,441,791,257
34,0.05,goco-rank,top3426,0.04704441882762114,734,994,507
34,0.1,global-coarse,global_37.7842,0.0874363798753538,819,1677,410
34,0.1,global-dense,global_34.9736,0.10348933808801412,920,1939,472
34,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.09664939482895626,927,1976,449
34,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.09657485667001596,972,1936,485
34,0.1,goco-rank,top5736,0.08797913317857829,1154,1686,773
34,0.2,global-coarse,global_27.1593,0.15442030502022225,1392,3017,725
34,0.2,global-dense,global_23.8149,0.19105186169181398,1695,3882,861
34,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18857635049529473,1734,3986,852
34,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.1874184716895053,1752,3938,861
34,0.2,goco-rank,top12426,0.18526316327880904,2332,3741,1283
35,0.05,global-coarse,global_62.0008,0.03517938412435723,394,617,217
35,0.05,global-dense,global_58.3796,0.04220156825659516,426,700,235
35,0.05,goco-score,adapt_62.0008_to_52.5656_q0.35,0.041938057804834804,441,758,235
35,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.04141596233031897,461,771,238
35,0.05,goco-rank,top3012,0.04046207091304319,623,834,435
35,0.1,global-coarse,global_37.7842,0.07775101628018467,815,1582,387
35,0.1,global-dense,global_36.1117,0.08535752047336656,898,1745,420
35,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.08601210998811329,933,1884,423
35,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.08544158112838295,963,1869,451
35,0.1,goco-rank,top5736,0.08432273261607147,1141,1624,749
35,0.2,global-coarse,global_27.1593,0.13454815308352752,1385,2826,674
35,0.2,global-dense,global_23.8149,0.17403910376688658,1694,3665,830
35,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.1702925499682698,1720,3748,813
35,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.16329979900572159,1731,3678,804
35,0.2,goco-rank,top12426,0.17009111825516457,2299,3503,1194
36,0.05,global-coarse,global_62.0008,0.04497212207183245,435,708,261
36,0.05,global-dense,global_56.5397,0.05229919025947159,511,877,283
36,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.05142443406820734,512,908,279
36,0.05,goco,adapt_62.0008_to_52.5656_q0.75,0.05337982938313926,520,917,289
36,0.05,goco-rank,top3012,0.046531512894773135,678,905,472
36,0.1,global-coarse,global_37.7842,0.08638283061121291,864,1721,420
36,0.1,global-dense,global_36.1117,0.09453244544266472,924,1887,450
36,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.09461371502124502,950,2021,452
36,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.0908242541258677,1006,1989,469
36,0.1,goco-rank,top5736,0.09068108832279291,1192,1708,776
36,0.2,global-coarse,global_27.1593,0.14217785731025284,1424,3007,706
36,0.2,global-dense,global_23.8149,0.1765311714848087,1744,3869,852
36,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17206456094844713,1763,3921,835
36,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.167918991536018,1773,3847,838
36,0.2,goco-rank,top10925,0.17543007491290485,2069,3243,1195
37,0.05,global-coarse,global_62.0008,0.035742853202513934,505,738,254
37,0.05,global-dense,global_59.3219,0.04076876095907954,537,812,265
37,0.05,goco-score,adapt_62.0008_to_52.5656_q0.3,0.03806076009220403,551,851,256
37,0.05,goco,adapt_62.0008_to_52.5656_q0.4,0.037535216817384795,548,815,260
37,0.05,goco-rank,top2648,0.036891463246448764,667,821,498
37,0.1,global-coarse,global_37.7842,0.0785545179318452,950,1753,419
37,0.1,global-dense,global_36.1117,0.08953937387946491,1028,1927,451
37,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.08810361132454636,1062,2035,449
37,0.1,goco,adapt_37.7842_to_32.0342_q0.4,0.08694055335553061,1060,1963,476
37,0.1,goco-rank,top5736,0.0865215635281833,1313,1751,841
37,0.2,global-coarse,global_27.1593,0.1476056892585647,1523,3065,725
37,0.2,global-dense,global_23.8149,0.1859692964997272,1876,3965,875
37,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18241673770910677,1902,4035,858
37,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17569827803243443,1925,3937,860
37,0.2,goco-rank,top12426,0.17065654004676611,2596,3830,1267
38,0.05,global-coarse,global_62.0008,0.04319995271588155,405,674,239
38,0.05,global-dense,global_56.5397,0.051981992631558206,471,822,269
38,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.05084520361723506,466,839,260
38,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.04815641192347854,471,820,260
38,0.05,goco-rank,top3426,0.05677443505329313,766,1073,534
38,0.1,global-coarse,global_37.7842,0.08792777350907265,813,1669,421
38,0.1,global-dense,global_34.418,0.10363332479592305,936,1980,482
38,0.1,goco-score,adapt_37.7842_to_32.0342_q0.75,0.1046562617725216,967,2087,489
38,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.10142370271662783,964,1993,494
38,0.1,goco-rank,top5736,0.09960629404154435,1188,1756,826
38,0.2,global-coarse,global_27.1593,0.15518595549625752,1331,2935,721
38,0.2,global-dense,global_23.8149,0.19193551121013458,1631,3789,867
38,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18745099377111596,1660,3872,849
38,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.18633386169618493,1695,3827,882
38,0.2,goco-rank,top10925,0.1866676099609488,2050,3256,1263
39,0.05,global-coarse,global_62.0008,0.03882518667375928,391,598,220
39,0.05,global-dense,global_56.5397,0.04843962409125835,441,735,252
39,0.05,goco-score,adapt_62.0008_to_52.5656_q0.6,0.048132277321354694,440,770,244
39,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.047775676261402375,444,748,252
39,0.05,goco-rank,top2648,0.03845573472176699,550,730,417
39,0.1,global-coarse,global_37.7842,0.0862395006271713,741,1541,404
39,0.1,global-dense,global_34.9736,0.10079775531782152,827,1814,459
39,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.10133511962225243,840,1899,458
39,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.0976133012852086,909,1923,470
39,0.1,goco-rank,top5043,0.08723507564012323,1006,1415,755
39,0.2,global-coarse,global_27.1593,0.15542398689895587,1251,2837,717
39,0.2,global-dense,global_23.4366,0.20778343110049893,1554,3784,890
39,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.19186321873750384,1546,3734,840
39,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.18882705456149687,1559,3679,841
39,0.2,goco-rank,top10925,0.17918326913769733,2052,3131,1226
40,0.05,global-coarse,global_62.0008,0.03786768327521327,487,738,251
40,0.05,global-dense,global_58.3796,0.0424793624524696,535,830,265
40,0.05,goco-score,adapt_62.0008_to_52.5656_q0.4,0.04377524282364994,554,890,268
40,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.0417981756210966,558,865,272
40,0.05,goco-rank,top3012,0.0519239173459281,683,925,520
40,0.1,global-coarse,global_37.7842,0.07832794819762134,927,1740,416
40,0.1,global-dense,global_36.1117,0.08969107709281478,997,1901,456
40,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.09091783727696015,1041,2043,467
40,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.08818553762699397,1064,1996,487
40,0.1,goco-rank,top6525,0.11702781427646963,1354,2015,900
40,0.2,global-coarse,global_27.1593,0.14221587266684493,1475,2947,714
40,0.2,global-dense,global_23.8149,0.18027415375938993,1808,3792,874
40,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.1730877196837223,1834,3860,848
40,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17646181286348125,1869,3854,878
40,0.2,goco-rank,top12426,0.19598277778675013,2366,3814,1304
41,0.05,global-coarse,global_62.0008,0.0420227751837185,406,691,234
41,0.05,global-dense,global_58.3796,0.04682112812025927,446,787,245
41,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.04745010540418071,455,842,247
41,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.04574590696849695,445,785,252
41,0.05,goco-rank,top2648,0.03685402998601178,592,762,467
41,0.1,global-coarse,global_37.7842,0.09446644469399951,833,1783,428
41,0.1,global-dense,global_34.418,0.10960146712111958,965,2102,498
41,0.1,goco-score,adapt_37.7842_to_32.0342_q0.6,0.10829442244419488,953,2147,484
41,0.1,goco,adapt_37.7842_to_32.0342_q0.5,0.10580297627256668,983,2078,512
41,0.1,goco-rank,top5736,0.0811994733074584,1252,1702,857
41,0.2,global-coarse,global_27.1593,0.15878474143885812,1382,3091,746
41,0.2,global-dense,global_23.4366,0.20853560208953378,1725,4095,921
41,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.19573711774878752,1731,4070,881
41,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.19242603541412226,1737,3988,891
41,0.2,goco-rank,top10925,0.16065478905776795,2176,3188,1295
42,0.05,global-coarse,global_62.0008,0.043358551529838245,486,771,255
42,0.05,global-dense,global_55.6416,0.05187806607955552,565,949,278
42,0.05,goco-score,adapt_62.0008_to_52.5656_q0.6,0.052802076560868445,554,965,276
42,0.05,goco,adapt_62.0008_to_52.5656_q0.75,0.053159170163721264,573,987,282
42,0.05,goco-rank,top3012,0.04252658342439063,649,835,475
42,0.1,global-coarse,global_37.7842,0.08559985158040599,867,1713,403
42,0.1,global-dense,global_35.5381,0.09466001405389075,968,1956,445
42,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.09612303064930289,999,2065,451
42,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.09321768426029906,1058,2042,479
42,0.1,goco-rank,top5736,0.0880364746813188,1152,1601,802
42,0.2,global-coarse,global_27.1593,0.1443128321593361,1414,2968,694
42,0.2,global-dense,global_23.8149,0.18511190969786945,1743,3847,851
42,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18067127355623058,1761,3919,827
42,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.18084603673264874,1800,3898,853
42,0.2,goco-rank,top12426,0.18239915580995472,2270,3534,1308
43,0.05,global-coarse,global_62.0008,0.03935220757727998,449,699,238
43,0.05,global-dense,global_57.4523,0.045674488247926394,499,818,256
43,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.046301002817345394,503,863,252
43,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.04619313592213881,523,863,263
43,0.05,goco-rank,top2648,0.03388748887300811,601,764,431
43,0.1,global-coarse,global_37.7842,0.08289710450446901,857,1691,411
43,0.1,global-dense,global_34.418,0.10071254539603733,1013,2038,483
43,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.09508770547247998,966,2010,451
43,0.1,goco,adapt_37.7842_to_32.0342_q0.6,0.0946784023221756,1030,2020,480
43,0.1,goco-rank,top5043,0.07316856131502386,1110,1485,759
43,0.2,global-coarse,global_27.1593,0.14639054688703013,1432,2956,713
43,0.2,global-dense,global_23.8149,0.19048758014198566,1772,3892,868
43,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18419988031035153,1801,3952,843
43,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17884387925720527,1828,3895,853
43,0.2,goco-rank,top10925,0.1648287571849839,2193,3234,1232
44,0.05,global-coarse,global_62.0008,0.03990681088322792,406,657,239
44,0.05,global-dense,global_56.5397,0.05081023307130051,468,818,269
44,0.05,goco-score,adapt_62.0008_to_52.5656_q0.6,0.05066591800145792,461,851,262
44,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.04975372854975668,473,833,275
44,0.05,goco-rank,top3012,0.051014404372070846,602,867,556
44,0.1,global-coarse,global_37.7842,0.08916914579926578,806,1686,419
44,0.1,global-dense,global_34.9736,0.10043869154336676,898,1936,464
44,0.1,goco-score,adapt_37.7842_to_32.0342_q0.5,0.10028124199617786,928,2027,464
44,0.1,goco,adapt_37.7842_to_32.0342_q0.75,0.10113596810948901,1002,2045,503
44,0.1,goco-rank,top5736,0.09877992665668356,1117,1696,881
44,0.2,global-coarse,global_27.1593,0.15067927751005944,1390,2979,717
44,0.2,global-dense,global_23.8149,0.18979534247489177,1699,3860,870
44,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.18945932623680928,1730,3942,865
44,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17974041002223726,1738,3806,857
44,0.2,goco-rank,top12426,0.19373292017981758,2250,3757,1345
45,0.05,global-coarse,global_62.0008,0.03475481214413775,355,559,205
45,0.05,global-dense,global_58.3796,0.040226471225643746,397,650,219
45,0.05,goco-score,adapt_62.0008_to_52.5656_q0.4,0.039564986110290204,409,687,218
45,0.05,goco,adapt_62.0008_to_52.5656_q0.5,0.038554288078491636,409,672,224
45,0.05,goco-rank,top2648,0.03790216127824733,582,737,451
45,0.1,global-coarse,global_37.7842,0.07554146882860163,709,1417,370
45,0.1,global-dense,global_36.1117,0.08347764840317591,782,1592,402
45,0.1,goco-score,adapt_37.7842_to_32.0342_q0.35,0.0823615461906732,807,1693,401
45,0.1,goco,adapt_37.7842_to_32.0342_q0.4,0.08319410787346244,805,1605,422
45,0.1,goco-rank,top4433,0.06941998148038693,913,1207,709
45,0.2,global-coarse,global_27.1593,0.13426155281761407,1207,2568,656
45,0.2,global-dense,global_23.8149,0.17160580018090224,1481,3324,809
45,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.1677562651371494,1503,3401,795
45,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.17161229854427915,1525,3361,824
45,0.2,goco-rank,top9604,0.15757877253533026,1880,2709,1267
46,0.05,global-coarse,global_62.0008,0.033832771834426775,423,645,237
46,0.05,global-dense,global_58.3796,0.04084461256575448,467,737,252
46,0.05,goco-score,adapt_62.0008_to_52.5656_q0.4,0.040966763205075155,480,780,253
46,0.05,goco,adapt_62.0008_to_52.5656_q0.6,0.036336859940500815,461,732,246
46,0.05,goco-rank,top2648,0.04661426010205488,549,711,515
46,0.1,global-coarse,global_37.7842,0.07134795857385846,840,1585,382
46,0.1,global-dense,global_36.6945,0.07984071162598262,888,1710,411
46,0.1,goco-score,adapt_37.7842_to_32.0342_q0.4,0.08130963873620059,944,1850,422
46,0.1,goco,adapt_37.7842_to_32.0342_q0.35,0.07717556199144947,912,1704,429
46,0.1,goco-rank,top5736,0.0971038477451386,1177,1623,890
46,0.2,global-coarse,global_27.1593,0.13696638143266196,1407,2835,703
46,0.2,global-dense,global_23.8149,0.17677885255460762,1741,3718,857
46,0.2,goco-score,adapt_27.1593_to_23.0262_q0.75,0.17460077976274524,1778,3814,848
46,0.2,goco,adapt_27.1593_to_23.0262_q0.75,0.1741094159801113,1789,3721,857
46,0.2,goco-rank,top12426,0.1893150315558477,2314,3520,1347
47,0.05,global-coarse,global_62.0008,0.03973146561065469,482,724,251
47,0.05,global-dense,global_56.5397,0.04879031463640483,549,858,275
47,0.05,goco-score,adapt_62.0008_to_52.5656_q0.5,0.04761018184683886,547,871,271
47,0.05,goco,adapt_62.0008_to_52.5656_q0.75,0.04594046141418918,547,861,272
47,0.05,goco-rank,top3012,0.042083850503378845,751,926,554
47,0.1,global-coarse,global_37.7842,0.0828783878742505,888,1709,421
47,0.1,global-dense,global_36.1117,0.0921728365874001,969,1893,452
